Time,Year,Month,Day,vs
2014-11-05,2014,11,05,0.358815968
2014-11-06,2014,11,06,0.247357845
2014-11-07,2014,11,07,0.469302595
2014-11-08,2014,11,08,0.35885483
2014-11-09,2014,11,09,0.472445399
2014-11-10,2014,11,10,0.601565361
2014-11-11,2014,11,11,0.449976206
2014-11-12,2014,11,12,0.399709821
2014-11-13,2014,11,13,0.329050571
2014-11-14,2014,11,14,0.42723
2014-11-15,2014,11,15,0.457494885
2014-11-16,2014,11,16,0.399465233
2014-11-17,2014,11,17,0.425412625
2014-11-18,2014,11,18,0.469468564
2014-11-19,2014,11,19,0.434922844
2014-11-20,2014,11,20,0.281582266
2014-11-21,2014,11,21,0.282695353
2014-11-22,2014,11,22,0.432079017
2014-11-23,2014,11,23,0.618935764
2014-11-24,2014,11,24,0.651387274
2014-11-25,2014,11,25,0.586728036
2014-11-26,2014,11,26,0.55365926
2014-11-27,2014,11,27,0.449363738
2014-11-28,2014,11,28,0.492593527
2014-11-29,2014,11,29,0.550124645
2014-11-30,2014,11,30,0.546890736
2014-12-01,2014,11,01,0.389298886
2014-12-02,2014,12,02,0.417528987
2014-12-03,2014,12,03,0.38149938
2014-12-04,2014,12,04,0.31210649
2014-12-05,2014,12,05,0.310606867
2014-12-06,2014,12,06,0.292850643
2014-12-07,2014,12,07,0.362497747
2014-12-08,2014,12,08,0.261882156
2014-12-09,2014,12,09,0.257904917
2014-12-10,2014,12,10,0.235179171
2014-12-11,2014,12,11,0.236356825
2014-12-12,2014,12,12,0.288271993
2014-12-13,2014,12,13,0.385036439
2014-12-14,2014,12,14,0.433939338
2014-12-15,2014,12,15,0.583349288
2014-12-16,2014,12,16,0.290654302
2014-12-17,2014,12,17,0.218230262
2014-12-18,2014,12,18,0.21200107
2014-12-19,2014,12,19,0.28079924
2014-12-20,2014,12,20,0.323475122
2014-12-21,2014,12,21,0.475255519
2014-12-22,2014,12,22,0.635291159
2014-12-23,2014,12,23,0.763059378
2014-12-24,2014,12,24,0.476466656
2014-12-25,2014,12,25,0.439680815
2014-12-26,2014,12,26,0.37701574
2014-12-27,2014,12,27,0.285966784
2014-12-28,2014,12,28,0.408334494
2014-12-29,2014,12,29,0.321309626
2014-12-30,2014,12,30,0.37633577
2014-12-31,2014,12,31,0.262518883
2015-01-01,2014,12,01,0.287700444
2015-01-02,2014,01,02,0.244401991
2015-01-03,2014,01,03,0.391175389
2015-01-04,2015,01,04,0.442770332
2015-01-05,2015,01,05,0.545941174
2015-01-06,2015,01,06,0.397442669
2015-01-07,2015,01,07,0.324809402
2015-01-08,2015,01,08,0.389718026
2015-01-09,2015,01,09,0.281446666
2015-01-10,2015,01,10,0.335633814
2015-01-11,2015,01,11,0.261277705
2015-01-12,2015,01,12,0.261852205
2015-01-13,2015,01,13,0.298722655
2015-01-14,2015,01,14,0.25964269
2015-01-15,2015,01,15,0.361412764
2015-01-16,2015,01,16,0.447890818
2015-01-17,2015,01,17,0.60171783
2015-01-18,2015,01,18,0.474349499
2015-01-19,2015,01,19,0.420326293
2015-01-20,2015,01,20,0.319045514
2015-01-21,2015,01,21,0.266289175
2015-01-22,2015,01,22,0.282975376
2015-01-23,2015,01,23,0.387582362
2015-01-24,2015,01,24,0.430122674
2015-01-25,2015,01,25,0.486214608
2015-01-26,2015,01,26,0.387070507
2015-01-27,2015,01,27,0.355039209
2015-01-28,2015,01,28,0.523725808
2015-01-29,2015,01,29,0.289447099
2015-01-30,2015,01,30,0.285649687
2015-01-31,2015,01,31,0.23861669
2015-02-01,2015,01,01,0.447731555
2015-02-02,2015,02,02,0.449401766
2015-02-03,2015,02,03,0.442305297
2015-02-04,2015,02,04,0.472855628
2015-02-05,2015,02,05,0.447951227
2015-02-06,2015,02,06,0.445594847
2015-02-07,2015,02,07,0.541223049
2015-02-08,2015,02,08,0.453800827
2015-02-09,2015,02,09,0.341429442
2015-02-10,2015,02,10,0.379659176
2015-02-11,2015,02,11,0.322186589
2015-02-12,2015,02,12,0.305051923
2015-02-13,2015,02,13,0.277893156
2015-02-14,2015,02,14,0.278921366
2015-02-15,2015,02,15,0.369625121
2015-02-16,2015,02,16,0.310740501
2015-02-17,2015,02,17,0.429231822
2015-02-18,2015,02,18,0.423743904
2015-02-19,2015,02,19,0.427444965
2015-02-20,2015,02,20,0.425420314
2015-02-21,2015,02,21,0.35601902
2015-02-22,2015,02,22,0.397329986
2015-02-23,2015,02,23,0.343656391
2015-02-24,2015,02,24,0.284631938
2015-02-25,2015,02,25,0.447940767
2015-02-26,2015,02,26,0.342354268
2015-02-27,2015,02,27,0.411042482
2015-02-28,2015,02,28,0.279418081
2015-03-01,2015,02,01,0.287391722
2015-03-02,2015,03,02,0.462231249
2015-03-03,2015,03,03,0.558452249
2015-03-04,2015,03,04,0.359418392
2015-03-05,2015,03,05,0.401634187
2015-03-06,2015,03,06,0.348944247
2015-03-07,2015,03,07,0.2643224
2015-03-08,2015,03,08,0.280482501
2015-03-09,2015,03,09,0.248251945
2015-03-10,2015,03,10,0.264247894
2015-03-11,2015,03,11,0.250978857
2015-03-12,2015,03,12,0.307691306
2015-03-13,2015,03,13,0.425844789
2015-03-14,2015,03,14,0.272401839
2015-03-15,2015,03,15,0.312281102
2015-03-16,2015,03,16,0.35414356
2015-03-17,2015,03,17,0.401445657
2015-03-18,2015,03,18,0.312043518
2015-03-19,2015,03,19,0.241160706
2015-03-20,2015,03,20,0.237101212
2015-03-21,2015,03,21,0.201145545
2015-03-22,2015,03,22,0.355719537
2015-03-23,2015,03,23,0.446270287
2015-03-24,2015,03,24,0.548727632
2015-03-25,2015,03,25,0.458417177
2015-03-26,2015,03,26,0.424743801
2015-03-27,2015,03,27,0.420860529
2015-03-28,2015,03,28,0.42112565
2015-03-29,2015,03,29,0.428142786
2015-03-30,2015,03,30,0.353256226
2015-03-31,2015,03,31,0.308152944
2015-04-01,2015,03,01,0.397981733
2015-04-02,2015,04,02,0.487834662
2015-04-03,2015,04,03,0.390099704
2015-04-04,2015,04,04,0.379502445
2015-04-05,2015,04,05,0.439268112
2015-04-06,2015,04,06,0.485274225
2015-04-07,2015,04,07,0.470581055
2015-04-08,2015,04,08,0.563465178
2015-04-09,2015,04,09,0.521453083
2015-04-10,2015,04,10,0.303204566
2015-04-11,2015,04,11,0.333358645
2015-04-12,2015,04,12,0.49357751
2015-04-13,2015,04,13,0.337383211
2015-04-14,2015,04,14,0.430122554
2015-04-15,2015,04,15,0.596434891
2015-04-16,2015,04,16,0.511725783
2015-04-17,2015,04,17,0.522470057
2015-04-18,2015,04,18,0.291451812
2015-04-19,2015,04,19,0.532136321
2015-04-20,2015,04,20,0.306128532
2015-04-21,2015,04,21,0.317828476
2015-04-22,2015,04,22,0.271550357
2015-04-23,2015,04,23,0.32663548
2015-04-24,2015,04,24,0.342896372
2015-04-25,2015,04,25,0.384594798
2015-04-26,2015,04,26,0.435894042
2015-04-27,2015,04,27,0.433281958
2015-04-28,2015,04,28,0.246326268
2015-04-29,2015,04,29,0.26519531
2015-04-30,2015,04,30,0.271472454
2015-05-01,2015,04,01,0.274158448
2015-05-02,2015,05,02,0.342089802
2015-05-03,2015,05,03,0.253468454
2015-05-04,2015,05,04,0.30322966
2015-05-05,2015,05,05,0.343188405
2015-05-06,2015,05,06,0.352676064
2015-05-07,2015,05,07,0.322484702
2015-05-08,2015,05,08,0.430998772
2015-05-09,2015,05,09,0.515651047
2015-05-10,2015,05,10,0.541687012
2015-05-11,2015,05,11,0.31954214
2015-05-12,2015,05,12,0.448566735
2015-05-13,2015,05,13,0.448637694
2015-05-14,2015,05,14,0.363654971
2015-05-15,2015,05,15,0.510198832
2015-05-16,2015,05,16,0.340417862
2015-05-17,2015,05,17,0.420552731
2015-05-18,2015,05,18,0.368384033
2015-05-19,2015,05,19,0.540953577
2015-05-20,2015,05,20,0.296339095
2015-05-21,2015,05,21,0.389138013
2015-05-22,2015,05,22,0.422483236
2015-05-23,2015,05,23,0.386102587
2015-05-24,2015,05,24,0.293992579
2015-05-25,2015,05,25,0.271651745
2015-05-26,2015,05,26,0.235692754
2015-05-27,2015,05,27,0.339104563
2015-05-28,2015,05,28,0.303131789
2015-05-29,2015,05,29,0.312676191
2015-05-30,2015,05,30,0.286660969
2015-05-31,2015,05,31,0.343480259
2015-06-01,2015,05,01,0.286175221
2015-06-02,2015,06,02,0.388497651
2015-06-03,2015,06,03,0.320407242
2015-06-04,2015,06,04,0.338186234
2015-06-05,2015,06,05,0.41854319
2015-06-06,2015,06,06,0.390496016
2015-06-07,2015,06,07,0.283779591
2015-06-08,2015,06,08,0.215129241
2015-06-09,2015,06,09,0.218950912
2015-06-10,2015,06,10,0.322195292
2015-06-11,2015,06,11,0.337079138
2015-06-12,2015,06,12,0.265662163
2015-06-13,2015,06,13,0.245580554
2015-06-14,2015,06,14,0.247396156
2015-06-15,2015,06,15,0.290809512
2015-06-16,2015,06,16,0.371569633
2015-06-17,2015,06,17,0.273225069
2015-06-18,2015,06,18,0.316218823
2015-06-19,2015,06,19,0.358697325
2015-06-20,2015,06,20,0.3504228
2015-06-21,2015,06,21,0.358250529
2015-06-22,2015,06,22,0.435626954
2015-06-23,2015,06,23,0.353609651
2015-06-24,2015,06,24,0.34069398
2015-06-25,2015,06,25,0.26684612
2015-06-26,2015,06,26,0.2821545
2015-06-27,2015,06,27,0.237541229
2015-06-28,2015,06,28,0.210440367
2015-06-29,2015,06,29,0.240836412
2015-06-30,2015,06,30,0.245876104
2015-07-01,2015,06,01,0.260662377
2015-07-02,2015,07,02,0.252438009
2015-07-03,2015,07,03,0.276101023
2015-07-04,2015,07,04,0.298750967
2015-07-05,2015,07,05,0.284668058
2015-07-06,2015,07,06,0.370703101
2015-07-07,2015,07,07,0.325832754
2015-07-08,2015,07,08,0.274817497
2015-07-09,2015,07,09,0.250770867
2015-07-10,2015,07,10,0.356061935
2015-07-11,2015,07,11,0.344556302
2015-07-12,2015,07,12,0.352964371
2015-07-13,2015,07,13,0.271088153
2015-07-14,2015,07,14,0.232319027
2015-07-15,2015,07,15,0.248865142
2015-07-16,2015,07,16,0.289856702
2015-07-17,2015,07,17,0.343904436
2015-07-18,2015,07,18,0.323174894
2015-07-19,2015,07,19,0.238964424
2015-07-20,2015,07,20,0.25265637
2015-07-21,2015,07,21,0.324330658
2015-07-22,2015,07,22,0.322581112
2015-07-23,2015,07,23,0.296523541
2015-07-24,2015,07,24,0.244521365
2015-07-25,2015,07,25,0.293522805
2015-07-26,2015,07,26,0.258480906
2015-07-27,2015,07,27,0.397850811
2015-07-28,2015,07,28,0.389753401
2015-07-29,2015,07,29,0.325360507
2015-07-30,2015,07,30,0.242704108
2015-07-31,2015,07,31,0.272764504
2015-08-01,2015,07,01,0.269335896
2015-08-02,2015,08,02,0.244929492
2015-08-03,2015,08,03,0.360994667
2015-08-04,2015,08,04,0.396734476
2015-08-05,2015,08,05,0.294261783
2015-08-06,2015,08,06,0.481178015
2015-08-07,2015,08,07,0.352469504
2015-08-08,2015,08,08,0.309527487
2015-08-09,2015,08,09,0.251152515
2015-08-10,2015,08,10,0.282185823
2015-08-11,2015,08,11,0.339126348
2015-08-12,2015,08,12,0.299595654
2015-08-13,2015,08,13,0.251096874
2015-08-14,2015,08,14,0.225674048
2015-08-15,2015,08,15,0.291465223
2015-08-16,2015,08,16,0.238475829
2015-08-17,2015,08,17,0.284103602
2015-08-18,2015,08,18,0.433694899
2015-08-19,2015,08,19,0.326550841
2015-08-20,2015,08,20,0.366326362
2015-08-21,2015,08,21,0.372192264
2015-08-22,2015,08,22,0.445082188
2015-08-23,2015,08,23,0.327408224
2015-08-24,2015,08,24,0.261564165
2015-08-25,2015,08,25,0.250692576
2015-08-26,2015,08,26,0.350401819
2015-08-27,2015,08,27,0.448229402
2015-08-28,2015,08,28,0.357873678
2015-08-29,2015,08,29,0.250177294
2015-08-30,2015,08,30,0.339503944
2015-08-31,2015,08,31,0.29936108
2015-09-01,2015,08,01,0.24881579
2015-09-02,2015,09,02,0.286010206
2015-09-03,2015,09,03,0.285527289
2015-09-04,2015,09,04,0.295783222
2015-09-05,2015,09,05,0.433376968
2015-09-06,2015,09,06,0.377534479
2015-09-07,2015,09,07,0.372710943
2015-09-08,2015,09,08,0.296099901
2015-09-09,2015,09,09,0.279276311
2015-09-10,2015,09,10,0.292551339
2015-09-11,2015,09,11,0.325043976
2015-09-12,2015,09,12,0.294875592
2015-09-13,2015,09,13,0.353107184
2015-09-14,2015,09,14,0.355239958
2015-09-15,2015,09,15,0.561066449
2015-09-16,2015,09,16,0.51214385
2015-09-17,2015,09,17,0.436520785
2015-09-18,2015,09,18,0.382408023
2015-09-19,2015,09,19,0.386878937
2015-09-20,2015,09,20,0.310255736
2015-09-21,2015,09,21,0.251279116
2015-09-22,2015,09,22,0.347507268
2015-09-23,2015,09,23,0.338284016
2015-09-24,2015,09,24,0.304874241
2015-09-25,2015,09,25,0.243979931
2015-09-26,2015,09,26,0.291271329
2015-09-27,2015,09,27,0.296482384
2015-09-28,2015,09,28,0.287460923
2015-09-29,2015,09,29,0.285576254
2015-09-30,2015,09,30,0.288578331
2015-10-01,2015,09,01,0.270001829
2015-10-02,2015,10,02,0.561893523
2015-10-03,2015,10,03,0.503370523
2015-10-04,2015,10,04,0.400401801
2015-10-05,2015,10,05,0.321656853
2015-10-06,2015,10,06,0.250091314
2015-10-07,2015,10,07,0.243735224
2015-10-08,2015,10,08,0.220383316
2015-10-09,2015,10,09,0.301634043
2015-10-10,2015,10,10,0.334254503
2015-10-11,2015,10,11,0.452561706
2015-10-12,2015,10,12,0.399385005
2015-10-13,2015,10,13,0.334936321
2015-10-14,2015,10,14,0.289830744
2015-10-15,2015,10,15,0.348522067
2015-10-16,2015,10,16,0.4093045
2015-10-17,2015,10,17,0.281049043
2015-10-18,2015,10,18,0.390867114
2015-10-19,2015,10,19,0.372369915
2015-10-20,2015,10,20,0.245010212
2015-10-21,2015,10,21,0.38122949
2015-10-22,2015,10,22,0.280773878
2015-10-23,2015,10,23,0.448395848
2015-10-24,2015,10,24,0.249570951
2015-10-25,2015,10,25,0.277936131
2015-10-26,2015,10,26,0.311703593
2015-10-27,2015,10,27,0.430109829
2015-10-28,2015,10,28,0.487571388
2015-10-29,2015,10,29,0.357670724
2015-10-30,2015,10,30,0.358614355
2015-10-31,2015,10,31,0.432295173
2015-11-01,2015,10,01,0.393541873
2015-11-02,2015,11,02,0.364190847
2015-11-03,2015,11,03,0.490279704
2015-11-04,2015,11,04,0.547573745
2015-11-05,2015,11,05,0.416175991
2015-11-06,2015,11,06,0.38017869
2015-11-07,2015,11,07,0.27565372
2015-11-08,2015,11,08,0.277987063
2015-11-09,2015,11,09,0.287331074
2015-11-10,2015,11,10,0.381364375
2015-11-11,2015,11,11,0.722595334
2015-11-12,2015,11,12,0.418492973
2015-11-13,2015,11,13,0.270177871
2015-11-14,2015,11,14,0.24946852
2015-11-15,2015,11,15,0.319145054
2015-11-16,2015,11,16,0.437851727
2015-11-17,2015,11,17,0.89521265
2015-11-18,2015,11,18,0.768366396
2015-11-19,2015,11,19,0.462522268
2015-11-20,2015,11,20,0.535767674
2015-11-21,2015,11,21,0.436024487
2015-11-22,2015,11,22,0.441736609
2015-11-23,2015,11,23,0.275720775
2015-11-24,2015,11,24,0.382476091
2015-11-25,2015,11,25,0.383657902
2015-11-26,2015,11,26,0.429486841
2015-11-27,2015,11,27,0.39440161
2015-11-28,2015,11,28,0.389868587
2015-11-29,2015,11,29,0.270971388
2015-11-30,2015,11,30,0.329056174
2015-12-01,2015,11,01,0.557920814
2015-12-02,2015,12,02,0.399211854
2015-12-03,2015,12,03,0.305687904
2015-12-04,2015,12,04,0.325091451
2015-12-05,2015,12,05,0.3963992
2015-12-06,2015,12,06,0.353789419
2015-12-07,2015,12,07,0.431784242
2015-12-08,2015,12,08,0.604207993
2015-12-09,2015,12,09,0.457062602
2015-12-10,2015,12,10,0.534654617
2015-12-11,2015,12,11,0.550454557
2015-12-12,2015,12,12,0.367241025
2015-12-13,2015,12,13,0.463437945
2015-12-14,2015,12,14,0.389519066
2015-12-15,2015,12,15,0.532313287
2015-12-16,2015,12,16,0.47378698
2015-12-17,2015,12,17,0.451043963
2015-12-18,2015,12,18,0.479343295
2015-12-19,2015,12,19,0.385362029
2015-12-20,2015,12,20,0.449449062
2015-12-21,2015,12,21,0.476088613
2015-12-22,2015,12,22,0.51304704
2015-12-23,2015,12,23,0.448342085
2015-12-24,2015,12,24,0.490406394
2015-12-25,2015,12,25,0.425779849
2015-12-26,2015,12,26,0.54996568
2015-12-27,2015,12,27,0.402486324
2015-12-28,2015,12,28,0.26826781
2015-12-29,2015,12,29,0.191572636
2015-12-30,2015,12,30,0.254348218
2015-12-31,2015,12,31,0.230753556
2016-01-01,2015,12,01,0.291746587
2016-01-02,2015,01,02,0.309393734
2016-01-03,2015,01,03,0.210641071
2016-01-04,2016,01,04,0.292577893
2016-01-05,2016,01,05,0.279269636
2016-01-06,2016,01,06,0.238153368
2016-01-07,2016,01,07,0.188377351
2016-01-08,2016,01,08,0.26589936
2016-01-09,2016,01,09,0.241728172
2016-01-10,2016,01,10,0.32926321
2016-01-11,2016,01,11,0.423665851
2016-01-12,2016,01,12,0.407594979
2016-01-13,2016,01,13,0.405131042
2016-01-14,2016,01,14,0.554367959
2016-01-15,2016,01,15,0.376305372
2016-01-16,2016,01,16,0.434142321
2016-01-17,2016,01,17,0.431697637
2016-01-18,2016,01,18,0.450849235
2016-01-19,2016,01,19,0.360353589
2016-01-20,2016,01,20,0.514125645
2016-01-21,2016,01,21,0.502666295
2016-01-22,2016,01,22,0.311554074
2016-01-23,2016,01,23,0.341928035
2016-01-24,2016,01,24,0.436407745
2016-01-25,2016,01,25,0.421924293
2016-01-26,2016,01,26,0.321559697
2016-01-27,2016,01,27,0.351046205
2016-01-28,2016,01,28,0.321991056
2016-01-29,2016,01,29,0.527429223
2016-01-30,2016,01,30,0.507382154
2016-01-31,2016,01,31,0.408855438
2016-02-01,2016,01,01,0.511099339
2016-02-02,2016,02,02,0.497011721
2016-02-03,2016,02,03,0.438068688
2016-02-04,2016,02,04,0.374401331
2016-02-05,2016,02,05,0.460833818
2016-02-06,2016,02,06,0.451619238
2016-02-07,2016,02,07,0.494217426
2016-02-08,2016,02,08,0.447453946
2016-02-09,2016,02,09,0.410611391
2016-02-10,2016,02,10,0.472709626
2016-02-11,2016,02,11,0.369581938
2016-02-12,2016,02,12,0.299362212
2016-02-13,2016,02,13,0.464541137
2016-02-14,2016,02,14,0.512258708
2016-02-15,2016,02,15,0.608525336
2016-02-16,2016,02,16,0.449156761
2016-02-17,2016,02,17,0.361399591
2016-02-18,2016,02,18,0.705503702
2016-02-19,2016,02,19,0.496803969
2016-02-20,2016,02,20,0.367703229
2016-02-21,2016,02,21,0.304952621
2016-02-22,2016,02,22,0.311812788
2016-02-23,2016,02,23,0.44751215
2016-02-24,2016,02,24,0.402956665
2016-02-25,2016,02,25,0.28652513
2016-02-26,2016,02,26,0.314319462
2016-02-27,2016,02,27,0.459043056
2016-02-28,2016,02,28,0.393301249
2016-02-29,2016,02,29,0.582994282
2016-03-01,2016,02,01,0.470771283
2016-03-02,2016,03,02,0.7130211
2016-03-03,2016,03,03,0.408539206
2016-03-04,2016,03,04,0.335410237
2016-03-05,2016,03,05,0.424047619
2016-03-06,2016,03,06,0.444178224
2016-03-07,2016,03,07,0.530091643
2016-03-08,2016,03,08,0.274025023
2016-03-09,2016,03,09,0.33322525
2016-03-10,2016,03,10,0.289524704
2016-03-11,2016,03,11,0.318251342
2016-03-12,2016,03,12,0.415290624
2016-03-13,2016,03,13,0.444329739
2016-03-14,2016,03,14,0.620792568
2016-03-15,2016,03,15,0.755432308
2016-03-16,2016,03,16,0.594663799
2016-03-17,2016,03,17,0.41960609
2016-03-18,2016,03,18,0.345601857
2016-03-19,2016,03,19,0.316161245
2016-03-20,2016,03,20,0.311816245
2016-03-21,2016,03,21,0.48205635
2016-03-22,2016,03,22,0.597980917
2016-03-23,2016,03,23,0.814892828
2016-03-24,2016,03,24,0.428883344
2016-03-25,2016,03,25,0.42956683
2016-03-26,2016,03,26,0.3671965
2016-03-27,2016,03,27,0.373357087
2016-03-28,2016,03,28,0.42156747
2016-03-29,2016,03,29,0.541848898
2016-03-30,2016,03,30,0.504130483
2016-03-31,2016,03,31,0.418215811
2016-04-01,2016,03,01,0.372665018
2016-04-02,2016,04,02,0.344326675
2016-04-03,2016,04,03,0.427101105
2016-04-04,2016,04,04,0.344075799
2016-04-05,2016,04,05,0.682121933
2016-04-06,2016,04,06,0.562478662
2016-04-07,2016,04,07,0.336241364
2016-04-08,2016,04,08,0.28352356
2016-04-09,2016,04,09,0.459355384
2016-04-10,2016,04,10,0.382583618
2016-04-11,2016,04,11,0.262557149
2016-04-12,2016,04,12,0.241175234
2016-04-13,2016,04,13,0.264455318
2016-04-14,2016,04,14,0.489310056
2016-04-15,2016,04,15,0.437230736
2016-04-16,2016,04,16,0.718356371
2016-04-17,2016,04,17,0.381976545
2016-04-18,2016,04,18,0.241803303
2016-04-19,2016,04,19,0.217770368
2016-04-20,2016,04,20,0.332031369
2016-04-21,2016,04,21,0.269293457
2016-04-22,2016,04,22,0.39763093
2016-04-23,2016,04,23,0.595458925
2016-04-24,2016,04,24,0.625617743
2016-04-25,2016,04,25,0.481742501
2016-04-26,2016,04,26,0.361044884
2016-04-27,2016,04,27,0.401593059
2016-04-28,2016,04,28,0.403135657
2016-04-29,2016,04,29,0.355384082
2016-04-30,2016,04,30,0.468392402
2016-05-01,2016,04,01,0.453358501
2016-05-02,2016,05,02,0.266583383
2016-05-03,2016,05,03,0.404139102
2016-05-04,2016,05,04,0.245094597
2016-05-05,2016,05,05,0.306493223
2016-05-06,2016,05,06,0.487032264
2016-05-07,2016,05,07,0.47587207
2016-05-08,2016,05,08,0.38955462
2016-05-09,2016,05,09,0.420611829
2016-05-10,2016,05,10,0.388856441
2016-05-11,2016,05,11,0.364273578
2016-05-12,2016,05,12,0.307570308
2016-05-13,2016,05,13,0.364816487
2016-05-14,2016,05,14,0.372122079
2016-05-15,2016,05,15,0.415184379
2016-05-16,2016,05,16,0.322532773
2016-05-17,2016,05,17,0.32412374
2016-05-18,2016,05,18,0.303790987
2016-05-19,2016,05,19,0.31714958
2016-05-20,2016,05,20,0.397764295
2016-05-21,2016,05,21,0.551970005
2016-05-22,2016,05,22,0.502899945
2016-05-23,2016,05,23,0.329878211
2016-05-24,2016,05,24,0.405998945
2016-05-25,2016,05,25,0.370412558
2016-05-26,2016,05,26,0.34414643
2016-05-27,2016,05,27,0.46972546
2016-05-28,2016,05,28,0.300995827
2016-05-29,2016,05,29,0.278294981
2016-05-30,2016,05,30,0.300362557
2016-05-31,2016,05,31,0.295358449
2016-06-01,2016,05,01,0.27076149
2016-06-02,2016,06,02,0.290344745
2016-06-03,2016,06,03,0.393656909
2016-06-04,2016,06,04,0.241864964
2016-06-05,2016,06,05,0.25995779
2016-06-06,2016,06,06,0.247437641
2016-06-07,2016,06,07,0.325945228
2016-06-08,2016,06,08,0.286358565
2016-06-09,2016,06,09,0.290699899
2016-06-10,2016,06,10,0.275254011
2016-06-11,2016,06,11,0.404932678
2016-06-12,2016,06,12,0.277108818
2016-06-13,2016,06,13,0.335146457
2016-06-14,2016,06,14,0.426010698
2016-06-15,2016,06,15,0.406627923
2016-06-16,2016,06,16,0.404550046
2016-06-17,2016,06,17,0.326738536
2016-06-18,2016,06,18,0.304799229
2016-06-19,2016,06,19,0.307702541
2016-06-20,2016,06,20,0.306799173
2016-06-21,2016,06,21,0.340670407
2016-06-22,2016,06,22,0.312674165
2016-06-23,2016,06,23,0.301766187
2016-06-24,2016,06,24,0.319398642
2016-06-25,2016,06,25,0.267718732
2016-06-26,2016,06,26,0.299482703
2016-06-27,2016,06,27,0.265428007
2016-06-28,2016,06,28,0.283386946
2016-06-29,2016,06,29,0.262975901
2016-06-30,2016,06,30,0.238941744
2016-07-01,2016,06,01,0.308739245
2016-07-02,2016,07,02,0.224489272
2016-07-03,2016,07,03,0.328269839
2016-07-04,2016,07,04,0.338990301
2016-07-05,2016,07,05,0.358996958
2016-07-06,2016,07,06,0.396053851
2016-07-07,2016,07,07,0.360566914
2016-07-08,2016,07,08,0.321947753
2016-07-09,2016,07,09,0.32725367
2016-07-10,2016,07,10,0.488716573
2016-07-11,2016,07,11,0.459147215
2016-07-12,2016,07,12,0.395002931
2016-07-13,2016,07,13,0.326732486
2016-07-14,2016,07,14,0.301854461
2016-07-15,2016,07,15,0.312554598
2016-07-16,2016,07,16,0.420307845
2016-07-17,2016,07,17,0.345734864
2016-07-18,2016,07,18,0.292687982
2016-07-19,2016,07,19,0.319115072
2016-07-20,2016,07,20,0.272142142
2016-07-21,2016,07,21,0.235769868
2016-07-22,2016,07,22,0.241909295
2016-07-23,2016,07,23,0.267463028
2016-07-24,2016,07,24,0.245807037
2016-07-25,2016,07,25,0.324371874
2016-07-26,2016,07,26,0.277977586
2016-07-27,2016,07,27,0.286587715
2016-07-28,2016,07,28,0.322663099
2016-07-29,2016,07,29,0.331773192
2016-07-30,2016,07,30,0.321405113
2016-07-31,2016,07,31,0.264687121
2016-08-01,2016,07,01,0.311438829
2016-08-02,2016,08,02,0.365829498
2016-08-03,2016,08,03,0.277420729
2016-08-04,2016,08,04,0.318791956
2016-08-05,2016,08,05,0.297267288
2016-08-06,2016,08,06,0.302740514
2016-08-07,2016,08,07,0.277633131
2016-08-08,2016,08,08,0.275696158
2016-08-09,2016,08,09,0.302735746
2016-08-10,2016,08,10,0.296931088
2016-08-11,2016,08,11,0.277436346
2016-08-12,2016,08,12,0.27293247
2016-08-13,2016,08,13,0.269922286
2016-08-14,2016,08,14,0.292692959
2016-08-15,2016,08,15,0.289567649
2016-08-16,2016,08,16,0.272553176
2016-08-17,2016,08,17,0.293897748
2016-08-18,2016,08,18,0.268798769
2016-08-19,2016,08,19,0.29974404
2016-08-20,2016,08,20,0.271600157
2016-08-21,2016,08,21,0.329847217
2016-08-22,2016,08,22,0.352529585
2016-08-23,2016,08,23,0.328197718
2016-08-24,2016,08,24,0.277603656
2016-08-25,2016,08,25,0.309193343
2016-08-26,2016,08,26,0.303238958
2016-08-27,2016,08,27,0.274377704
2016-08-28,2016,08,28,0.219904453
2016-08-29,2016,08,29,0.275384009
2016-08-30,2016,08,30,0.222575724
2016-08-31,2016,08,31,0.244560301
2016-09-01,2016,08,01,0.334025204
2016-09-02,2016,09,02,0.349969506
2016-09-03,2016,09,03,0.330676883
2016-09-04,2016,09,04,0.515268803
2016-09-05,2016,09,05,0.506648064
2016-09-06,2016,09,06,0.417343229
2016-09-07,2016,09,07,0.3906582
2016-09-08,2016,09,08,0.332532644
2016-09-09,2016,09,09,0.404915273
2016-09-10,2016,09,10,0.355461329
2016-09-11,2016,09,11,0.416681975
2016-09-12,2016,09,12,0.421130151
2016-09-13,2016,09,13,0.473175436
2016-09-14,2016,09,14,0.492826283
2016-09-15,2016,09,15,0.376921207
2016-09-16,2016,09,16,0.249222353
2016-09-17,2016,09,17,0.355833858
2016-09-18,2016,09,18,0.386286497
2016-09-19,2016,09,19,0.289989948
2016-09-20,2016,09,20,0.278948694
2016-09-21,2016,09,21,0.373676717
2016-09-22,2016,09,22,0.52220279
2016-09-23,2016,09,23,0.650802433
2016-09-24,2016,09,24,0.425373107
2016-09-25,2016,09,25,0.281879842
2016-09-26,2016,09,26,0.205102742
2016-09-27,2016,09,27,0.189290017
2016-09-28,2016,09,28,0.280507833
2016-09-29,2016,09,29,0.385397255
2016-09-30,2016,09,30,0.262201041
2016-10-01,2016,09,01,0.224720135
2016-10-02,2016,10,02,0.326181024
2016-10-03,2016,10,03,0.750341654
